@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, ' LG L9 Application super à par quelque beug au niveau des emblèmes . Recrute RpZGanjaFamilly '
neutre, ' L\' édition d\' embleme marche pas ... '
neutre, ' Probleme Bonjour on ne gagne aucun xp de clan depuis hier sa c\' est aretter de monter et on et lvl 9 et on a aucun jeton que l on devai gagner merci de resoudre se soucis '
bien, ' Problème embleme Pas moyen de sauvegarder mon embleme . Sinon à part ça sans appartenir à un clan elle ne sert à rien ... '
bien, ' Recrute La team PSCM recrute sur ps3 s\' entretenir avec kevin2995 ou envoyer votre demande sur l\' application '
bien, ' Elle marche très bien l\' appli changer votre portable de merde '
bien, ' Tres bonne appli dommage qu\' on peut pas personnaliser son personnage '
bien, ' GT : alexrom51 Faucon Royal recrute joueur Xbox 360 venez sinon bonne applis '
bien, ' Je peux gérer mon clan à distance c\' est trop bien . '
mauvais, ' Super , vraiment nul Super l\' éditeur d\' emblèmes , il marque problème de connection quand j\' enregistre ... marre de faire des emblèmes pour qu\' ils soient supprimé par l\' appli . A désinstaller '
mauvais, ' Gros bug L\' application dans l\' ensemble est bonne mais je n\' arrive pas a avoir acces a mon clan , donc sans acces au clan l\' appli me sert a rien et de temps en temps plus acces a mon compte . Vite une mise a jour ! ! '
bien, ' Cherche clan Je cherche un clan dynamique sympa et qui fais les guerres de clan ! Je suis majeur je précise depuis longtemps ? '
bien, ' ty smoky salut la teams Ty smoky recrute ps3 ps4 '
neutre, ' Probleme dans operateur L\' appli en soit est bien mais j\' ai modifié mon perso dans le jeu mais sur l\' appli je ne vois pas les modifications a corriger please ... . '
mauvais, ' Inutile Application inutile et qui ne fonctionne pas correctement . '
bien, ' Clan Le clan Critical20 recrute bonne entente ! : ) am '
mauvais, ' Sa marche pas '
bien, ' AmP Appel Moi Papa On recrute sur Xbox 360 et Xbox One ! Niveau 2 déjà ! Contactez AmP x ChucK '
neutre, ' Mais j ai pas trouver les classes '
bien, ' Comment fait on pour monter le niveau du clan '
bien, ' Cherche clan mon psn : dont_you_kild(je suis prestige 1 lvl25 ) '
bien, ' Petit Problème La partie pour les emblèmes ne marche pas . On ne peux pas copie ou créer un emblème . Merci de prendre en compte ce problème . '
mauvais, ' Probleme embleme Impossible de sauvegarder une embleme cree via l\' editeur ! '
mauvais, ' Bof Pour moi l\' application charge puis me dit que la connexion au serveur a été perdue '
mauvais, ' Incomplet Je trouve que cette application mériterais plus de contenu et de fonctionnalité , comme par exemple pouvoir créer ses classes , ses emblèmes etc ... '
neutre, ' Ont peux meme pas cheker la guerre de cln voir les modes qun doit faire comment tu veux faire la geurre de clan ... '
bien, ' Excellent Cette application fonctionne très bien il y a aucun bug sa vaut un 5 stars '
mauvais, ' Bug J\' arrive pas à connecter mon compte , il me dit de jouer au moins une partie multijoueur alors que j\' ai du en faire une 100aine '
mauvais, ' Gros bug sur le Note 4 Il marchait super bien sur mon LG G3 mais la , il plante et s\' arrête aussitôt ouvert '
mauvais, ' On ne peut pas ajouter dimage , juste modifier celle de base effet correction des yeux rouges et ces tout desinstalle Nul '
mauvais, ' Sa fonctionne pas quand je clique sur licone je peu attendre longtemps sa reste une image blanche sais domage laplication a lair genial '
mauvais, ' Utilisation impossible Je suis sur une tablette samsung et l appli telechargee n a rien avoir avec le descriptif . On peut juste choisir une photo et lui mettre un effet ... . je ne comprend pas '
bien, ' Super application . C\' est dommage que l\' on ne puisse pas écrire . '
bien, ' Cool Simple cool , et la version française ? ? '
mauvais, ' Pourrrriiiiiii A apeine télécharger que ca plante déjà ... Nul comme Appli . Je déconseille '
bien, '
bien, ' Photoshop Super c , est vraiment super cool merci pour cette super apli ! !(= '
mauvais, ' Je croiyer En voiyent plusieur vidéo des Youtubers tes je vais pouvoir faire plein de trucs mais non on peux presque rien faire en plus sur tablette et portable peut le faire ! ! ! '
bien, ' Au top Pas aussi bien que sur pc mais très complet pour des photos de téléphone ! '
bien, ' Trop cool Ça m\' a beaucoup plu . Avec ça je peux changer toutes mes photos et impressionner mes amis ! '
mauvais, ' Idem , sur samsung tab3 , on peut rien faire ! ! Sauf selectionner une photo et mettre un filtre c\' est tout ! Encore déçu par une appli qui marche pas ou fonctionne mal. . '
mauvais, ' Déçu J\' avais acheté le version touch pour mon galaxy note 3 et bien 8€ perdu car l\' application n\' ai pas compatible avec mon galaxy note 4 et cette version express est nul vu qu\' elle plante à chaque fois que j\' ouvre une photo . j\' aimerais pouvoir retrouver mon photoshop touch sur mon note 4 car si je l\' ai payé c\' est que j\' en avais l\' utilité '
bien, ' La meilleure application de retouche . Superbe application , beaucoup de filtres et d\' options , très impressionnant en étant gratuit ! Il manque juste la possibilité de marquer un texte sur la photo . '
bien, ' Super J\' aime beaucoup cette application , les résultats sont excellent . Tout baigne '
bien, ' J\' aimef ! ! ! ! ! ! ! ! ! J\' aime beaucoup photoshop ! Je l\' ai aussi sur ordi et sur mobile toujours aussi bien . ! En + il est non payant ! Un énorme bravo au dévélopeur ! Conseils : télécharger vite cette appli ! ! ! ! ! ! ! ! ! '
bien, ' Super C\' est une très bonne application qui prend beaucoup de place mais ça vaut le coup ! !? '
mauvais, ' Bref L application aurai été chouette si on avait plus que des choix d effet '
bien, ' Super C trop bien , je vais pouvoir faire plein de truc avec . '
bien, ' Excellent ! J\' ai le premium o top ! '
mauvais, ' Impossible à ouvrir J\' ai un Xperia E1 et l\' application se ferme automatiquement dès que j\' essaye de l\' ouvrir . Dommage '
mauvais, ' Inutilisable J\' avais Photoshop Touch sur mon Note 3 , il n\' est plus compatible avec le Note 4 ! Donc je perds mes 8€ ... Malheureusement Photoshop Express ne peut pas le remplacer puisqu\'il se referme dès que je sélectionne une photo à modifier . Vite redonnez moi Photoshop Touch ! ! ! '
bien, ' Je le vis . C\' est ça ma passion . Ahhhhhhh ouais c\' est bien super . Je aimee très bien la nouvelle version '
bien, ' App intéressante On essaye on atteint notre objectif . Bonne chance à tous les utilisateurs . '
bien, ' Bonne application Il est vraiment super , je le recommande . '
bien, ' Bien vrai il me manque juste l\' application d\' ajout de texte . '
mauvais, ' Nul C\' est de la merde on peut juste mettre en couleur vraiment trop nul '
mauvais, ' Ça ne marche pas ! Quand j\' ouvre l\' appli , j\' ai un écran blanc et après j\' ai une notification comme quoi l\' application ne répond plus ... Je ne le conseille pas ... . '
bien, ' Merci Adobe ! Une excellente application pour m\' amuser un peu avec ma production quand je ne suis pas dans mon studio . Bien sympathique . '
mauvais, ' c\' est pas impressionnant sur les tablette on peut jjuste mettre des effets c tt ! '
mauvais, ' Bug Galaxy Note 4 L\' appli se ferme dès que je sélectionne un filtre sur une photo ... '
bien, ' Toooop Cette appli est superbe j adoooore wonderful '
bien, ' Cooool coool '
neutre, ' Très bien Très efficace en tant que expérience mais pas trop professionnelle '
mauvais, ' Coool Coooool '
bien, ' Cool C cool '
bien, ' Super Moi étant photographe , je trouve cette aplis génial je vous la recommende . . Pour plus d\' info sur moi : mon facebook : Statut Squoite '
bien, ' Cool Ça serait cool qu\' on puisse écrire mais sinon c\' est super '
bien, ' En 1 mot , super cool ! Ah non ca en fait 2 mais ca le merite grace a ca je deviens un pro : P au fait je suis lolman sur clash of clans rien a voir mais je modifie des trucs ! Mais le telechargement de cette appli est asser long '
bien, ' Bravo Presque parfait et encore mieux avec au moins le hall d\' enregistrement qui est connu à l\' avance . Pour la porte d\' embarquement , il serait bon de l\' ajouter dès qu\' elle est définie . '
bien, ' uper appli '
mauvais, ' Application s\' arrete Il m\' est impossible d\' ouvrir la carte d\' embarquement , l\' application s\' arrete avec un message d\' erreur signifant que l\' application s\' est arretée chaque fois que je tente d\' ouvrir une carte d\' embarquement . J\' ai ce probleme depuis la mise a jour recente . '
mauvais, ' Absence de cartes d\' embarquement , enregistrement peu pratique Commentaire:1- C\' est extrêmement pénible , les cartes d\' embarquement ne sont jamais disponibles sur les vols que je réserve . Soit je n\' ai pas de chance , soit cela ne marche pas . De plus , il est maintenant impossible d\' obtenir sa carte par SMS ou MMS . Bref , il faut se trainer une page A4 ... pratique . 2- Pour s\' enregistrer , il faut connaitre par cœur son numéro de vol et de réservation et faire le va et viens entre plusieurs écrans de l\' application ( " Mes vols " et " S\' enregistrer " ) ... . Finalement c\' est une application pratique à condition d\' avoir un papier , un crayon , une imprimante . '
bien, ' Très fonctionnelle Les+ : Très bonne appli , pratique , fonctionnelle et robuste aux mauvaises comm ( 3G- ) . Mise à jour en temps réel de l\' horaire , par exemple en cas de retard . Les- : ( Un petit peu grosse ) . Seul bémol : la préférence de siège ( allée/hublot ... ) saisie dans le profil de voyageur sur le site AF semble ne pas être prise en compte . Problème de cette appli ou du système de de résa AF en général ? Je ne sais pas . Autre amélioration possible : indiquer si possible la porte d\' embarquement dès qu\' elle est connue . Ca évitera de traverser des aérogares en courant ... . '
bien, ' Très bonne appli Pas grand chose à dire . Esthétique et fonctionnelle . Une réussite . '
bien, ' Très efficace Bravo pour la carte d\' embarquement disponible hors ligne . '
bien, ' a marche très bien '
bien, ' Y ) '
bien, ' rès utile '
bien, ' Très pratique Toutes les informations dont j\' ai besoin sont la ! ! : - ) '
bien, ' OK sauf agenda . Pourquoi diable inscrire les vols dans PC Sync et pas dans l\' agenda Google de son choix . '
bien, ' Superbe application ! Quelle évolution depuis l\' ancienne version : c\' est le jour et la nuit ! Et les mises à jour régulières sont appréciables . Continuez comme ça : - ) '
bien, ' Nette amélioration Bonne application qui permet de gagner du temps . Nette amélioration suite à la màj . L\' ergonomie est bien mieux . Plus aucun probleme lors de l\' enregistrement . '
neutre, ' Encore des bugs Mieux qu\' avant mais maintenant impossible d\' avoir le plan de cabine pour changer de siège ... . '
bien, ' Vraiment une bonne application Mais où sont passés les tarifs jeune depuis la dernière mise à jour ? ? ? Il y a également un soucis lors de la réservation des billets depuis lundi . J\' attends la mise à jour pour voir si ça va mieux . '
mauvais, ' Impossible à utiliser Idem nouvelle version . Ça plante et ça mouline pendant des minutes . ... . Ça plante a chaque fois que je l utilise . Impossible d\' obtenir mon boarding pass . Impossible de regarder mes reservations . Bref rien absolument rien ne fonctionne sur mon Galaxy S4 . Catastrophique '
bien, ' Ok sauf pour des voyages famille Bonne appli mais impassible d\' obtenir des cartes d\' embarquement quand on voyage en famille ... pas de carte telechargée sur l\' appli pour plusieurs personnes et il faut un numéro de téléphone différent par personne : comment fait on qd on a des enfants sans téléphone ? ? ! ! ? ? Bref retour au papier ... '
mauvais, ' installation Application très utile et facile d\' utilisation . Elle le serait encore plus s\' il y avait moyen de l\' installer sur toutes les tablettes et portables . Pas moyen en effet de l\' installer sur une tablette android 4.4.4 . Y aura t -il une solution rapide ? '
mauvais, ' De la pub ! Encore une appli qui vomit de la pub dans le volet de notification . Désactivation impossible . Je suppose qu\' on ne paye pas le billet d\' avion assez cher . Je désinstalle . '
mauvais, ' Inutile pour voyageurs France Dommage qu\' il n\' y ait pas d\' application Hop similaire à celle d\' Air France . '
bien, ' rès pratique . On pourait y associer la carte d\' embarquement dès disponibilité '
neutre, ' Bien , mais ... . Bonne application pour téléphone mobil , mais n\' existe pas la version pour ma tablette Samsung tab S , dommage ! Pourtant KLM et autres existent bien pour ma tablette . Quand la version AF pour tablette Samsung tab S ? ? ? '
mauvais, ' Notification Commentaire:1 étoile car je reçois des notifications publicitaire alors qu\' elles sont désactivées dans l\' application '
bien, ' Très bien Applications pratiques et très complète . '
bien, ' Très bonne application ! Design très sympa , agréable à utiliser . Point négatif : l\' icône de l\' application n\' est pas très beau . J\' espère une mise à jour avec le Material Design pour Android Lollipop ! '
